vehicle_number,lap,Steering_Angle,Accel_Longitudinal,Accel_Lateral,Throttle,Gear,Engine_RPM,Brake_Front,Brake_Rear,Speed
0,12,-2.847829861111111,0.01072439236111111,-0.22143967013888888,76.58458333333334,2.955295138888889,6482.8047722342735,9.697517361111112,9.78342013888889,138.4573695652174
0,13,-4.694150779896014,0.010737435008665511,-0.23252686308492201,76.67731369150779,2.950173310225303,6513.483731019523,10.081720103986136,10.165883882149046,138.92308855291577
0,14,-2.2805035308566164,-0.02822136935830519,-0.09575775253300582,20.55004912496162,2.222904513355849,5310.443932411675,3.1189023641387776,3.148540067546822,99.67348694316436
0,15,-2.079606188466948,-0.008183403656821377,-0.08678790436005626,13.17249789029536,2.027566807313643,5152.411267605634,0.6510717299578059,0.6697791842475387,91.17683988764045
0,16,-2.3704129793510327,-0.008500589970501475,-0.10280648967551623,18.748495575221238,2.2725663716814157,5165.38790560472,1.4646253687315633,1.4974970501474927,96.34547197640119
0,17,-2.567482859941234,0.011355533790401568,-0.112854717597127,43.14134508651649,2.3117858308847534,5575.123778501628,2.948449232778322,2.984015670910872,105.01329526916803
0,18,-4.729312526360186,0.00981273724167018,-0.22615309995782368,75.74199072121468,2.878954027836356,6462.354430379747,6.288675664276677,6.372039223956136,135.790611814346
0,19,-3.746896258503402,0.007266581632653061,-0.2282419217687075,73.47054421768708,2.9141156462585034,6476.473460721868,6.200014880952381,6.2741028911564625,137.34545647558386
0,20,-4.619702127659574,0.010582127659574468,-0.22766765957446808,77.10610212765957,2.9076595744680853,6489.16170212766,7.021868085106383,7.104521276595745,137.66655319148936
0,21,-3.0550767918088737,0.00884598976109215,-0.22733191126279864,76.44136518771332,2.9023037542662116,6522.053304904051,6.6773762798634815,6.741529436860068,138.1317697228145
0,22,-3.495631691648822,0.011274089935760172,-0.2317473233404711,76.48048822269807,2.9387580299785867,6535.518201284796,9.581860813704496,9.684408993576017,138.89877944325482
0,23,-2.400391474554154,0.014013484123531969,-0.22939408438451497,76.28943888647238,2.9069160504567204,6548.264642082429,8.740337103088299,8.830548064375815,138.32728260869567
0,24,-3.125330396475771,0.029327753303964758,-0.23653127753303968,78.48136123348017,2.9444933920704845,6490.466960352423,7.358367841409692,7.439744493392071,137.96039560439561
0,25,-3.821752265861027,0.009484678463530427,-0.22812084592145015,77.59542943461372,2.9844626672421235,6423.347732181425,9.439313767803194,9.544956840742339,138.34943722943723
0,26,-2.994551694551695,0.010746460746460747,-0.22128871728871727,75.71739167739167,2.9815529815529818,6429.4154175588865,7.185465465465465,7.267854997854998,138.22916309012876
0,27,-2.367015250544662,0.028732461873638347,-0.22751633986928105,76.95333769063181,2.9006535947712417,6465.252173913043,6.120342047930283,6.196041394335512,136.52030501089325
0,28,-4.697939500219202,0.006553704515563349,-0.21050811047786058,76.32806663743972,2.917141604559404,6475.425438596491,9.821931170539237,9.925935992985533,137.33539473684212
0,29,-6.790861919861632,-0.03921302969155376,-0.10611905448255982,31.341856442778898,2.0074949553185357,4911.773121387283,2.6298227154799654,2.68534447967714,91.75405483405483
0,30,-2.935802853760359,-0.01583618917066484,-0.016120319022992085,0.5595993519845474,0.009034830830581344,16.462616822429908,0.02381051778927036,0.02414231416287619,0.15564485981308412
0,32768,-3.440188538824113,-0.011870420904655586,0.000982055734722567,1.1749474902836352,0.11742330273712065,383.0363937138131,0.0488232861986273,0.05051227983130737,2.8465289256198347
2,1,-1.6943359912015399,0.00317816882045642,-0.1257088259554578,31.677594171020072,1.8559252130877097,5203.148351648351,2.0589730547154246,2.103949683805334,88.99116918844567
2,2,-1.679170451105056,-0.006619134120496518,-0.11618649712382682,31.755413260672118,1.8858613381774145,5743.804545454545,2.701584922797457,2.771575840145322,97.87426626323752
2,3,-4.973888208894329,0.013775193798449612,-0.21759893920848636,76.56350061199511,2.817217462260302,6366.434693877551,7.093871889024888,7.172221542227663,132.4847755102041
2,4,-3.834465408805032,0.0009262054507337521,-0.2242029350104822,75.22739203354297,2.8238993710691824,6435.07966457023,8.27155136268344,8.366591194968553,134.2782389937107
2,5,-4.085103681760474,0.003520101565806178,-0.23198815065594583,74.41305120609395,2.8793906051629286,6469.103813559322,7.588076597545493,7.668929327126534,136.41655391120509
2,6,-4.368200663349917,0.0019195688225538976,-0.21649709784411278,73.5404311774461,2.828358208955224,6422.395445134575,6.478186152570481,6.557657545605307,134.05871635610765
2,7,-4.018089171974522,0.004670063694267516,-0.22438726114649682,75.23877282377919,2.851380042462845,6579.721868365181,9.60763269639066,9.70595541401274,137.54957537154988
2,8,-4.2820993031358885,0.0036763937282229954,-0.22854660278745648,73.07998257839722,2.8349303135888504,6535.771739130435,7.47613893728223,7.586814024390244,136.19069565217393
2,9,-3.238638262322473,0.004474101921470343,-0.2246152882205514,75.14486633249791,2.8609022556390977,6415.9037656903765,7.013253968253968,7.13765246449457,135.13331941544885
2,10,-7.880656156795911,0.01047933532168726,-0.22098295696634002,74.50747763101832,2.8721772475500638,6433.413646055437,6.871864081806561,6.970668939071155,135.16629787234044
2,11,-7.0839270199826245,0.003971329278887923,-0.22915899218071242,75.24440920938315,2.8640312771503043,6521.342047930283,6.704567767158992,6.812024326672459,136.26850000000002
2,12,-6.7370370370370365,0.00240396210163652,-0.22470241171403962,73.9043066322136,2.9776055124892333,6424.898924731183,6.3336046511627915,6.441158484065461,137.21909482758622
2,13,-9.424893617021276,0.00713191489361702,-0.2264476595744681,74.4316170212766,2.913617021276596,6505.372340425532,6.59943829787234,6.704934042553191,137.58444680851065
2,14,-5.375489859058096,-0.027584393262289446,-0.13797490546579583,30.9874252320385,2.710553454795462,5355.657487091222,2.926421450670334,3.018007906497078,110.38785223367698
2,15,-4.340823760156907,-0.008193611655926029,-0.09926421966937518,18.404889324740825,2.3765760717287754,4802.566619915849,0.932773886242645,0.987240123283833,91.09990196078432
2,16,-5.49791542584872,-0.01312864800476474,-0.11044073853484217,22.596399642644432,2.738832638475283,4724.329359165425,0.9501072066706373,0.9856030375223348,96.49967213114753
2,17,-5.86499665998664,0.011443887775551102,-0.1389933199732799,39.92051102204409,2.4749498997995993,5527.819699499165,2.914026386105544,2.9538476953907815,106.75463333333333
2,18,-8.000209030100335,0.00399289297658863,-0.22628553511705685,73.33842391304348,2.850752508361204,6478.401673640167,5.728348662207358,5.813486622073579,135.44882845188286
2,19,-5.109978494623657,0.013406021505376344,-0.2239664516129032,74.7334623655914,2.8868817204301074,6508.670258620689,6.522339784946237,6.622313978494624,136.91920430107527
2,20,-6.588860544217687,0.0037482993197278914,-0.22698809523809524,74.39344812925171,2.9323979591836733,6488.055201698514,6.4649468537414965,6.561685799319728,137.9692781316348
2,21,-7.082841249465125,0.017181001283697046,-0.22822036799315362,74.05105263157894,2.8887462558836114,6509.522483940043,5.79938810440736,5.887098844672657,136.97605995717345
2,22,-8.205434782608696,0.01032304347826087,-0.2314204347826087,76.80445217391303,2.9634782608695653,6398.967248908297,7.698676086956523,7.795091304347825,136.94021739130434
2,23,-6.356478260869565,0.0004204347826086949,-0.2173304347826087,74.24316086956522,2.8860869565217393,6422.1605206073755,7.943258695652173,8.044734782608696,135.55416485900219
2,24,-6.787774846086192,-0.0015000000000000005,-0.21902902374670186,73.13660510114336,2.8153034300791555,6477.7390350877195,7.033054089709763,7.14938874230431,134.29912087912086
2,25,-5.070479862896315,0.015321336760925449,-0.22854327335047128,75.14793059125964,2.966580976863753,6411.920430107527,6.030981148243359,6.12558911739503,137.18543897216273
2,26,-6.4386363636363635,0.0023776223776223776,-0.21175611888111887,75.57620192307692,2.883304195804196,6520.17211328976,7.034431818181819,7.143623251748252,137.19816593886463
2,27,-7.796121416526139,0.004966694772344013,-0.22462057335581787,73.1974747048904,2.8895446880269815,6472.130801687764,7.946608347386172,8.113891231028669,136.1693052631579
2,28,-7.09737843551797,0.003672727272727273,-0.22635095137420722,74.37144608879493,2.857505285412262,6532.551797040169,7.432784355179704,7.55946088794926,136.44319915254238
2,29,-6.85427534588342,-0.03902767067362214,-0.07829553186663642,15.834697210251756,1.6604672261283737,4159.309875141884,1.6009684735767749,1.6497856656838286,72.56524943310657
2,30,-131.1904761904762,-0.03804545454545454,-0.0102012987012987,1.3852597402597402,1.0,752.804347826087,2.499047619047619,2.4897510822510824,5.14108695652174
2,32768,0.4438615333773959,-0.019211335095836085,0.005818902842035691,0.7493498017184401,0.4980998017184402,338.79264766625363,0.984850462656973,1.0244241573033708,2.905700123915737
3,1,-5.3885621377067725,0.03573815919694613,-0.12263579810547151,42.761751731938354,2.308497101654178,4731.754423213022,2.9541290824261277,3.0152544889014563,90.75218772053636
3,2,-4.609905362776026,0.03636293375394322,-0.12820599369085173,48.3097523659306,2.4813880126182966,5262.992113564669,3.856605678233439,3.9336774447949527,102.08906151419559
3,3,-7.057525150905433,0.04348128772635815,-0.20509778672032195,76.06687726358149,2.9191146881287726,6134.22891566265,6.545279678068411,6.630582494969819,130.65246727089627
3,4,-6.574457881567974,0.0347174728940784,-0.2258846955796497,76.30570058381986,3.000208507089241,6146.258333333333,7.412729357798164,7.510326313594662,133.90326742976066
3,5,-7.136219305673158,0.03944750211685013,-0.22497375105842507,77.11664690939881,3.06731583403895,6260.287076271186,8.505766299745977,8.59361452159187,137.06461945031714
3,6,-7.188139235066609,0.037042544048130635,-0.2171254834550924,76.18058229480017,3.052428018908466,6230.947255113025,8.316677051998282,8.41354856037817,136.28372317596566
3,7,-7.484202714164546,0.04077905004240882,-0.21955258693808313,76.72712892281595,3.11323155216285,6214.985153764581,8.093772264631044,8.191423876166242,137.14553078556264
3,8,-7.856621102093124,0.04383105510465613,-0.22686736437419905,75.6629944468176,3.0640751815463476,6282.376734258271,7.8219350704827,7.9199871849636905,137.26872863247863
3,9,-5.918127659574468,0.0405104255319149,-0.22696425531914893,75.74762127659575,3.066808510638298,6210.583599574015,8.021221276595744,8.127478723404256,136.12136170212767
3,10,-4.382788810591502,0.044698697416186206,-0.217503309844117,76.5877023275678,3.0952380952380953,6192.253205128205,7.199855861627163,7.3028688874653,136.0560939167556
3,11,-6.495172267120374,0.04982752020416844,-0.22925457252233092,77.11668438962144,3.080603998298596,6218.0946808510635,7.233817524457678,7.337179923436835,136.50036170212766
3,12,-5.845054709289853,0.04018515340055782,-0.22655867839519417,75.78140313237503,3.1021240077236643,6209.3065380493035,7.621538296502896,7.73897768719159,136.54747854077254
3,13,-4.660487804878049,0.040212301166489925,-0.22721357370095438,76.1708780487805,3.109225874867444,6218.839872746554,7.628606574761399,7.743448568398728,137.0807529162248
3,14,-4.0908789675619115,0.0036573072898500167,-0.1460256365538891,40.54581269619812,2.9722706662016045,5164.0,3.5758641437042207,3.674493372863621,112.07308027923212
3,15,-3.420174206237707,0.026465299241359933,-0.10430247260466424,24.640037932003374,2.908541725203709,4324.530196629214,1.3841458274796292,1.4227437482438887,91.47770526315789
3,16,-4.438683620044877,0.024136873597606582,-0.11770994764397905,29.279338818249812,2.9150336574420344,4609.922904191617,1.9223425579655946,1.9743141361256547,97.0288406881077
3,17,-4.422185154295246,0.05022018348623853,-0.13710775646371978,48.550255212677236,2.493744787322769,5516.4525,3.022325271059216,3.0893211009174313,107.45159866777685
3,18,-6.523988931460196,0.051419327373350365,-0.22858939974457215,76.74833546189868,3.0651340996168583,6205.011727078891,6.642112601106854,6.734080459770115,135.84108626198082
3,19,-5.134689963775837,0.04971766460686128,-0.2304349030470914,77.27900063924994,3.099936075005327,6187.593383137673,6.969695290858725,7.065741529938206,136.25067235859126
3,20,-5.560596446700508,0.04228807106598984,-0.22582085448392555,75.9349323181049,3.098984771573604,6245.77037037037,7.325617597292723,7.426495346869713,137.11201058201058
3,21,-5.341786683364642,0.04159361302442079,-0.22461845126278437,75.16586098935504,3.0647046545606345,6180.44629822732,6.998912544353997,7.094839281987059,134.9693103448276
3,22,-5.946134185303515,0.040779765708200216,-0.22744004259850903,75.81709478168264,3.0722044728434503,6259.424920127795,7.6354696485623,7.741235356762513,137.22035181236674
3,23,-5.353579774803484,0.04056872742723603,-0.22683832589759934,75.17762056511579,3.0522625876354366,6281.993630573248,7.622870193329084,7.728759294667515,137.14825717321997
3,24,-5.2748930710008555,0.04227651839178785,-0.21675342172797263,75.4655496150556,3.033147989734816,6245.722400857449,7.55673866552609,7.671631736526947,135.78469017094017
3,25,-5.985877137428753,0.04131391175849694,-0.2238192949123918,76.05560692421363,3.1030187882626135,6218.442449841605,7.678831538948701,7.788829427907958,136.7572333685322
3,26,-5.680541924471944,0.04214550885427779,-0.22245978237678687,75.50091956475357,3.075528056326008,6242.027748132337,7.514958395562194,7.626114785577128,136.79886872998932
3,27,-7.428701739499364,0.05075265167585914,-0.22249130250318203,76.06995333050489,3.0080610946117945,6260.883351007423,7.491162494696649,7.591075519728469,135.37551431601273
3,28,-5.879860524091293,0.042755494505494505,-0.2245684699915469,76.808157227388,3.0562130177514795,6204.70116156283,8.08445054945055,8.199426246830093,135.8821247357294
3,29,-13.825111152034939,0.014523164347162663,-0.004706190313330352,5.108067664623399,0.5541290679013969,907.6761804550836,0.8579246796979821,0.8746939043960958,17.4642022885703
3,32768,0.9058656498458544,0.019869746876521176,0.003124614635729353,1.1960936232354373,0.3562388447184813,393.41683569979716,6.849816647736492,6.873716939802044,3.1432082741837357
5,1,-6.933793686583992,0.0011372604284103716,-0.12859611048478017,50.03893461104848,2.282976324689966,4751.849083215797,4.034045941375423,3.9744109357384443,90.53929478138222
5,2,-6.717914036669672,-0.004068530207394049,-0.11382687105500451,41.37153892395551,2.3748121430718365,5144.945864661654,3.9871776375112713,3.907252780282537,97.44088588588588
5,3,-8.99382871536524,0.024085222502099077,-0.20522879932829555,76.5998362720403,2.945004198152813,6122.817610062893,7.046318219983208,6.942531486146096,131.23155136268343
5,4,-8.21696317749276,0.0036243276789408355,-0.22702068680182047,74.00180802647911,3.093918080264791,6075.674948240166,7.9063198179561445,7.8003640877120395,134.3027479338843
5,5,-8.501702127659575,0.0020272340425531916,-0.2179208510638298,73.84138723404256,3.060851063829787,6195.454352441614,8.334325531914894,8.206808510638298,136.07623404255318
5,6,-6.118858350951374,0.00600676532769556,-0.22363805496828754,73.26390274841438,3.0710359408033825,6212.450317124736,6.787632135306554,6.671380549682875,136.4962156448203
5,7,-7.515789473684211,0.008603765511339324,-0.228612323491656,75.02175438596491,3.1159606332905434,6261.440170940171,7.481583226358579,7.349249037227215,138.20621794871795
5,8,-4.836190878378378,0.0067035472972972986,-0.2161258445945946,73.43193834459458,3.0291385135135136,6283.7441860465115,6.9879835304054065,6.86340160472973,136.3086046511628
5,9,-8.803780798640613,0.005811809685641461,-0.20501274426508073,75.33513593882753,3.0225148683092606,6182.573248407643,7.984316057774002,7.8463487680543755,134.60589361702128
5,10,-10.062076271186442,0.00854406779661017,-0.2203338983050847,74.6856313559322,3.0783898305084745,6239.718816067653,7.613489406779661,7.478396186440678,136.72213983050847
5,11,-5.915500214684414,0.009246028338342637,-0.2281524259338772,74.38262773722629,3.077286389008158,6291.030107526882,6.901803349076856,6.779540575354229,137.96197424892705
5,12,-10.04488392089424,0.006988822012037833,-0.22688048151332763,73.14095442820292,3.060189165950129,6301.075431034483,6.595163370593293,6.456672398968186,137.51957081545066
5,13,-9.542796248934357,0.010469735720375108,-0.22886018755328216,74.48231457800512,3.079283887468031,6293.607675906183,6.72814578005115,6.59937979539642,137.91882729211088
5,14,-8.049726962457338,-0.029967576791808875,-0.1423655290102389,40.082406143344706,3.6969283276450513,4603.1672354948805,3.6133464163822526,3.473090443686007,110.41921501706486
5,15,-7.369143825939531,-0.009025148346990676,-0.09260299519638315,24.217406046905904,2.73664877083922,4527.364406779661,1.917615145521334,1.858054535179429,91.54977401129943
5,16,-8.397999393755683,-0.011046074568050925,-0.10563352531070022,30.485680509245224,2.338890572900879,5121.243939393939,2.742106698999697,2.6802864504395267,96.46210925644917
5,17,-9.268899204244033,0.01315550397877984,-0.1381117374005305,47.36327586206897,2.4393236074270557,5608.301824212272,3.669316976127321,3.5866031167108754,107.63946932006633
5,18,-9.036851063829788,0.017079999999999998,-0.22508553191489364,73.72137021276596,3.028936170212766,6225.418259023355,6.380623404255319,6.277344680851064,135.39574468085107
5,19,-8.342473347547976,0.008865245202558634,-0.23114840085287847,74.2176119402985,3.11727078891258,6245.115138592751,7.114759061833689,6.992852878464819,137.86098081023454
5,20,-10.601074806534825,0.007496990541702493,-0.2297141014617369,73.46969905417025,3.1371453138435084,6271.860215053764,7.447607480653482,7.309782889079965,138.73486021505377
5,21,-7.365211810012837,0.018745400085579803,-0.2265134788189987,72.09077449721866,3.089430894308943,6196.241452991453,6.8753893881044075,6.754287548138639,136.1002564102564
5,22,-9.670200940572895,0.0099640872167593,-0.2290696879008123,71.74725523728088,3.0837964942283027,6294.692307692308,6.84122060709705,6.7138841385207355,138.05591006423984
5,23,-8.334226447709595,0.008803802938634399,-0.2226525496974935,72.5193647363872,3.1050129645635263,6260.876889848812,7.2630423509075195,7.131307260155575,137.6988120950324
5,24,-8.803824666953158,0.012331757627847013,-0.2319278040395359,74.7268242372153,3.12204555221315,6300.748387096774,7.58467984529437,7.38086377309841,138.90175965665236
5,25,-9.75524505588994,0.006385210662080824,-0.22723688736027514,74.58145313843508,3.1061908856405847,6258.4731182795695,7.7843594153052456,7.641751934651762,137.96641630901289
5,26,-7.7684943061999165,0.006056938000843526,-0.2260261493040911,74.74985238296077,3.108814846056516,6097.789029535865,8.854671024884015,8.707600168705188,134.64393234672306
5,27,-13.646740050804404,0.008830651989839119,-0.22493734123624048,72.43682472480948,3.088060965283658,6219.729386892178,7.982093564775615,7.842148602878916,136.51389830508475
5,28,-9.713137755102041,0.005232142857142857,-0.22471726190476188,74.2414880952381,3.064625850340136,6228.974522292993,7.6511840986394555,7.506974914965986,136.82641188959659
5,29,-17.07719922549584,-0.02054649641530169,0.0026399078968025536,4.709210843058245,1.2835313203202678,850.349555206698,0.6263776231095296,0.609388769689675,16.97338219895288
5,32768,-5.114132762312634,-0.02236155493328941,0.0005797232745840883,0.8971602701367155,1.0,308.4538714991763,0.19280596277384288,0.15949225827705485,2.8340403624382207
7,1,-6.47485837604532,0.010908011869436202,-0.09936444564337739,70.3352306447262,1.8543296466145132,5093.394878706199,7.243320744537362,7.349827353655247,87.61315789473684
7,2,-6.679567723342939,-0.003048414985590779,-0.09457550432276658,39.33962536023055,2.1469740634005765,5162.179856115108,5.195864553314122,5.283023054755043,93.77959654178674
7,3,-11.774426508071368,0.02096771452846219,-0.22624341546304164,77.62437977909941,2.9868309260832624,6296.870212765957,7.559717502124045,7.673986830926083,135.74825531914894
7,4,-10.543571741992102,0.008825362000877577,-0.24027819218955684,77.46180781044318,3.107503290917069,6341.0526315789475,8.264245283018868,8.380596752961825,139.86112087912088
7,5,-9.934524321997419,0.012116229014205768,-0.23631683168316833,77.57271201033147,3.1046061127851914,6305.137634408602,7.367253551442102,7.485243219974172,138.8901505376344
7,6,-10.149822222222223,0.027338666666666667,-0.24279955555555555,78.37479111111111,3.1142222222222222,6334.0,6.7596,6.868771111111111,139.4154
7,7,-8.964814814814815,0.012010335917312662,-0.23325753660637383,77.43367786391042,3.0676141257536607,6331.640086206897,7.7134151593453915,7.835372523686478,138.6115948275862
7,8,-10.85737489025461,0.012010535557506585,-0.23710403863037754,76.75141352063213,3.0776997366110623,6364.263157894737,7.76785118525022,7.890370939420544,139.46769736842106
7,9,-9.970428015564202,0.012716385646346737,-0.239116299178556,76.87865542585386,3.079118028534371,6358.611231101512,7.757280587980977,7.882362732382187,139.64354211663067
7,10,-10.231774891774892,0.013424675324675324,-0.23631255411255409,77.60325974025974,3.085281385281385,6358.618221258134,7.58564935064935,7.70816883116883,139.67839826839827
7,11,-10.815421166306695,0.012673434125269977,-0.23612267818574514,77.11502807775378,3.083369330453564,6341.012958963283,7.547252699784017,7.670799136069115,139.290626349892
7,12,-9.834854411125598,0.009485006518904824,-0.23511560191221206,75.8235158626684,3.071707953063885,6316.451193058569,7.125999565406345,7.259691438504998,138.78595652173914
7,13,-10.287688334050795,0.011003443822643132,-0.23438656909169178,78.20737408523462,3.0667240637107187,6327.98064516129,8.426188118811881,8.562008179078779,138.4608423326134
7,14,2.313953488372093,-0.08327549194991056,0.21682647584973166,36.426529516994634,3.8318425760286225,3109.7027027027025,11.862504472271915,11.975992844364937,90.05035714285714
7,32768,-3.5634330255019915,-0.02155536727950521,-0.0024893671100567655,6.5467262560366,0.5346945691773278,303.2683340398474,1.9050876895704483,1.965588833347454,2.636114406779661
8,1,-9.476356812933025,-0.004533775981524249,-0.13237500000000002,51.64614030023095,2.1885103926097,4911.0346820809245,2.6512644341801384,2.673734122401848,92.35669552669553
8,2,-9.586998706338939,-0.002866429495472187,-0.15461093143596377,39.21632600258732,2.7089262613195344,5090.46042003231,2.4219744501940492,2.4659605433376455,104.35570274636511
8,3,-11.760739856801909,-0.010097454256165475,-0.1987824184566428,68.42651153540174,2.9526650755767703,5899.294234592446,5.6563305489260145,5.708993635640414,128.0088247011952
8,4,5.594295190713102,0.019102819237147593,-0.1731704809286899,57.94117081260365,2.7764510779436153,5090.553897180763,4.194837479270315,4.236485903814262,107.79034825870647
8,5,8.156566488266776,0.0021815561959654174,-0.21373322354878552,71.53563194730341,3.08233841086867,5952.545267489712,5.311751749691231,5.362463976945245,131.6716255144033
8,6,6.58379381443299,0.0024948453608247424,-0.2122577319587629,72.25350515463917,3.0997938144329895,6014.290721649484,5.468725773195876,5.519422680412371,132.63187628865978
8,7,5.808885091841094,0.005526697992310979,-0.22836950021358396,74.84665954720205,3.084579239641179,6079.871794871795,7.079908158906449,7.128248611704399,133.2617094017094
8,8,6.278503118503119,0.0032964656964656965,-0.2179297297297297,74.07606652806653,3.1056133056133057,6030.829166666666,6.646885654885655,6.6927713097713095,133.44215767634856
8,9,6.879498956158664,0.008888935281837162,-0.22068935281837163,74.15937787056367,3.082672233820459,6115.139874739039,6.645436325678497,6.688960334029227,134.1397286012526
8,10,6.660742594910305,0.006194409678765123,-0.2157688777638715,72.84214017521901,3.065915727993325,6080.5375,6.0526470588235295,6.102215269086358,133.47833333333332
8,11,5.54071129707113,0.007073640167364016,-0.21480251046025106,74.5299790794979,3.0757322175732216,6114.309623430962,6.168784518828452,6.214018828451883,134.2918410041841
8,12,5.7915381408920386,0.007721550646102543,-0.21605210504376823,73.64947894956232,3.057523968320133,6140.325,6.043730721133806,6.092498957899125,134.0946875
8,13,6.941969128076763,0.008199833124739257,-0.21737797246558196,73.04794326241135,3.0884438881935754,6102.601252609604,5.685254484772632,5.731220275344181,134.08734864300627
8,14,5.54775,0.0025266666666666666,-0.20711583333333333,71.92049166666666,3.0625,6004.336798336798,5.8207562500000005,5.866741666666667,131.50520833333334
8,15,7.406640899508082,-0.024023541813070974,-0.15599718903724527,44.923042867182005,2.597329585382994,5494.768014059754,4.536173576950105,4.588787772312017,111.2832337434095
8,16,8.293307205306,-0.004382876092854989,-0.13401416943020802,32.37327705758215,2.312028941814893,5090.53544494721,1.888727766053663,1.9430117576123003,97.4875867269985
8,17,7.991573224600748,0.003913693510023785,-0.15902004757050628,43.76843696907917,2.7546721032959565,5281.0459183673465,2.438890587835542,2.4969469928644243,108.87758913412564
8,18,5.54663582842725,0.00780613961312027,-0.22567830109335577,73.30012195121951,3.0967199327165686,6108.012631578948,6.5389213624894875,6.596709419680404,134.7993052631579
8,19,8.477162048698572,0.011222082283795131,-0.22620025188916876,74.96955919395465,3.1032745591939546,6150.457023060797,7.167208228379513,7.224380772460117,135.37644957983193
8,20,1.6095947063689,0.014011579818031432,-0.21905872622001654,72.22698924731182,2.997518610421836,6141.820247933884,5.722586848635236,5.778153432588916,133.19307851239668
8,21,3.7191151919866443,0.009815108514190317,-0.21719616026711186,74.66871869782972,3.070534223706177,6125.475991649269,6.8561727879799665,6.9170367278798,134.3730625
8,22,1.464240903387704,0.013294019238812214,-0.22493559180259307,74.33063989962359,3.063989962358846,6161.1820083682005,6.14831869510665,6.2171831869510665,134.4067991631799
8,23,9.15335584634867,0.01187716336006754,-0.22456268467707896,73.75547488391726,3.0519206416209372,6153.334038054968,5.972737441958633,6.042129590544533,134.0621729957806
8,24,4.0550566512799,0.010554762903902644,-0.22205119597146455,73.91714645404952,3.088543852287033,6145.8172268907565,6.5213470415442725,6.592291229542593,135.00924528301888
8,25,5.023441396508728,0.009356192851205319,-0.21808395677472986,74.14953865336659,3.1030756442227765,6077.018711018711,6.4245324189526185,6.495089359933499,133.63659043659044
8,26,3.543089092422981,0.011475853455453789,-0.21569608659450457,73.8146003330558,3.0666111573688593,6136.39501039501,6.347343880099917,6.417160699417153,133.95228690228691
8,27,7.073458333333333,0.011167083333333333,-0.21974166666666667,73.02345833333332,3.0454166666666667,6151.05636743215,6.215614583333333,6.278325,133.79208333333332
8,28,7.61044776119403,0.007940724946695095,-0.22966268656716415,70.95981663113005,3.0690831556503197,6111.238297872341,5.282038379530917,5.34642643923241,133.4392963752665
8,29,1.7243311853153682,-0.03639562585432533,-0.07697578597930091,13.814790080062487,1.9656317125561413,3512.72265625,1.6154393673110723,1.661784807654755,64.446806640625
8,32768,3.8824816780389186,-0.019488299216578218,0.011263078089461713,1.4370578721253475,0.782309830679808,550.9168772107125,0.6894210260298206,0.6877611827141774,2.111048509348156
11,1,-4.756973795435334,-0.0038019160326852636,-0.13990504367427445,31.83440123978586,2.1958298112144266,4888.476056338028,2.325736827275289,2.3615469146238373,91.4292957746479
11,2,-4.947235238987816,-0.0026672914714151834,-0.1502174320524836,35.41441112152452,2.400499843798813,5353.048513302035,2.782605435801312,2.8203405185879413,102.1353364632238
11,3,-7.03163430420712,0.0070517799352750815,-0.22486650485436893,72.2373503236246,2.84668284789644,6295.818181818182,5.914739077669903,5.98548139158576,131.81935222672064
